timestamp,name,utilization_gpu
2026-08-06T15:15:37+0900,NVIDIA GB10, 95
2026-08-06T15:15:42+0900,NVIDIA GB10, 95
2026-08-06T15:15:47+0900,NVIDIA GB10, 95
2026-08-06T15:15:52+0900,NVIDIA GB10, 95
2026-08-06T15:15:57+0900,NVIDIA GB10, 95
2026-08-06T15:16:02+0900,NVIDIA GB10, 95
2026-08-06T15:16:07+0900,NVIDIA GB10, 95
2026-08-06T15:16:12+0900,NVIDIA GB10, 95
2026-08-06T15:16:17+0900,NVIDIA GB10, 95
2026-08-06T15:16:23+0900,NVIDIA GB10, 95
2026-08-06T15:16:28+0900,NVIDIA GB10, 95
2026-08-06T15:16:33+0900,NVIDIA GB10, 94
2026-08-06T15:16:38+0900,NVIDIA GB10, 94
2026-08-06T15:16:43+0900,NVIDIA GB10, 95
2026-08-06T15:16:48+0900,NVIDIA GB10, 95
2026-08-06T15:16:53+0900,NVIDIA GB10, 95
2026-08-06T15:16:58+0900,NVIDIA GB10, 95
2026-08-06T15:17:03+0900,NVIDIA GB10, 94
2026-08-06T15:17:08+0900,NVIDIA GB10, 93
2026-08-06T15:17:13+0900,NVIDIA GB10, 94
2026-08-06T15:17:18+0900,NVIDIA GB10, 94
2026-08-06T15:17:23+0900,NVIDIA GB10, 94
2026-08-06T15:17:28+0900,NVIDIA GB10, 94
2026-08-06T15:17:33+0900,NVIDIA GB10, 95
2026-08-06T15:17:39+0900,NVIDIA GB10, 96
2026-08-06T15:17:44+0900,NVIDIA GB10, 96
2026-08-06T15:17:49+0900,NVIDIA GB10, 95
2026-08-06T15:17:54+0900,NVIDIA GB10, 95
2026-08-06T15:17:59+0900,NVIDIA GB10, 95
2026-08-06T15:18:04+0900,NVIDIA GB10, 94
2026-08-06T15:18:09+0900,NVIDIA GB10, 94
2026-08-06T15:18:14+0900,NVIDIA GB10, 95
2026-08-06T15:18:19+0900,NVIDIA GB10, 94
2026-08-06T15:18:24+0900,NVIDIA GB10, 95
2026-08-06T15:18:29+0900,NVIDIA GB10, 95
2026-08-06T15:18:34+0900,NVIDIA GB10, 95
2026-08-06T15:18:39+0900,NVIDIA GB10, 94
2026-08-06T15:18:44+0900,NVIDIA GB10, 94
2026-08-06T15:18:49+0900,NVIDIA GB10, 94
2026-08-06T15:18:54+0900,NVIDIA GB10, 95
2026-08-06T15:18:59+0900,NVIDIA GB10, 95
2026-08-06T15:19:05+0900,NVIDIA GB10, 95
2026-08-06T15:19:10+0900,NVIDIA GB10, 95
2026-08-06T15:19:15+0900,NVIDIA GB10, 94
2026-08-06T15:19:20+0900,NVIDIA GB10, 94
2026-08-06T15:19:25+0900,NVIDIA GB10, 94
2026-08-06T15:19:30+0900,NVIDIA GB10, 95
2026-08-06T15:19:35+0900,NVIDIA GB10, 95
2026-08-06T15:19:40+0900,NVIDIA GB10, 95
2026-08-06T15:19:45+0900,NVIDIA GB10, 95
2026-08-06T15:19:50+0900,NVIDIA GB10, 94
2026-08-06T15:19:55+0900,NVIDIA GB10, 95
2026-08-06T15:20:00+0900,NVIDIA GB10, 95
2026-08-06T15:20:05+0900,NVIDIA GB10, 95
2026-08-06T15:20:10+0900,NVIDIA GB10, 95
2026-08-06T15:20:15+0900,NVIDIA GB10, 94
2026-08-06T15:20:20+0900,NVIDIA GB10, 95
2026-08-06T15:20:26+0900,NVIDIA GB10, 94
2026-08-06T15:20:31+0900,NVIDIA GB10, 94
2026-08-06T15:20:36+0900,NVIDIA GB10, 95
2026-08-06T15:20:41+0900,NVIDIA GB10, 95
2026-08-06T15:20:46+0900,NVIDIA GB10, 95
2026-08-06T15:20:51+0900,NVIDIA GB10, 95
2026-08-06T15:20:56+0900,NVIDIA GB10, 94
2026-08-06T15:21:01+0900,NVIDIA GB10, 94
2026-08-06T15:21:06+0900,NVIDIA GB10, 94
2026-08-06T15:21:11+0900,NVIDIA GB10, 94
2026-08-06T15:21:16+0900,NVIDIA GB10, 95
2026-08-06T15:21:21+0900,NVIDIA GB10, 95
2026-08-06T15:21:26+0900,NVIDIA GB10, 95
2026-08-06T15:21:31+0900,NVIDIA GB10, 95
2026-08-06T15:21:36+0900,NVIDIA GB10, 95
2026-08-06T15:21:41+0900,NVIDIA GB10, 95
2026-08-06T15:21:47+0900,NVIDIA GB10, 94
2026-08-06T15:21:52+0900,NVIDIA GB10, 95
2026-08-06T15:21:57+0900,NVIDIA GB10, 95
2026-08-06T15:22:02+0900,NVIDIA GB10, 95
2026-08-06T15:22:07+0900,NVIDIA GB10, 95
2026-08-06T15:22:12+0900,NVIDIA GB10, 94
2026-08-06T15:22:17+0900,NVIDIA GB10, 95
2026-08-06T15:22:22+0900,NVIDIA GB10, 95
2026-08-06T15:22:27+0900,NVIDIA GB10, 95
2026-08-06T15:22:32+0900,NVIDIA GB10, 95
2026-08-06T15:22:37+0900,NVIDIA GB10, 94
2026-08-06T15:22:42+0900,NVIDIA GB10, 95
2026-08-06T15:22:47+0900,NVIDIA GB10, 94
2026-08-06T15:22:52+0900,NVIDIA GB10, 94
2026-08-06T15:22:57+0900,NVIDIA GB10, 94
2026-08-06T15:23:03+0900,NVIDIA GB10, 95
2026-08-06T15:23:08+0900,NVIDIA GB10, 95
2026-08-06T15:23:13+0900,NVIDIA GB10, 95
2026-08-06T15:23:18+0900,NVIDIA GB10, 95
2026-08-06T15:23:23+0900,NVIDIA GB10, 95
2026-08-06T15:23:28+0900,NVIDIA GB10, 95
2026-08-06T15:23:33+0900,NVIDIA GB10, 95
2026-08-06T15:23:38+0900,NVIDIA GB10, 95
2026-08-06T15:23:43+0900,NVIDIA GB10, 95
2026-08-06T15:23:48+0900,NVIDIA GB10, 95
2026-08-06T15:23:53+0900,NVIDIA GB10, 95
2026-08-06T15:23:58+0900,NVIDIA GB10, 95
2026-08-06T15:24:03+0900,NVIDIA GB10, 94
2026-08-06T15:24:08+0900,NVIDIA GB10, 94
2026-08-06T15:24:13+0900,NVIDIA GB10, 95
2026-08-06T15:24:18+0900,NVIDIA GB10, 95
2026-08-06T15:24:24+0900,NVIDIA GB10, 95
2026-08-06T15:24:29+0900,NVIDIA GB10, 95
2026-08-06T15:24:34+0900,NVIDIA GB10, 95
2026-08-06T15:24:39+0900,NVIDIA GB10, 95
2026-08-06T15:24:44+0900,NVIDIA GB10, 94
2026-08-06T15:24:49+0900,NVIDIA GB10, 95
2026-08-06T15:24:54+0900,NVIDIA GB10, 95
2026-08-06T15:24:59+0900,NVIDIA GB10, 95
2026-08-06T15:25:04+0900,NVIDIA GB10, 94
2026-08-06T15:25:09+0900,NVIDIA GB10, 96
2026-08-06T15:25:14+0900,NVIDIA GB10, 96
2026-08-06T15:25:19+0900,NVIDIA GB10, 94
2026-08-06T15:25:24+0900,NVIDIA GB10, 95
2026-08-06T15:25:29+0900,NVIDIA GB10, 95
2026-08-06T15:25:34+0900,NVIDIA GB10, 95
2026-08-06T15:25:39+0900,NVIDIA GB10, 95
2026-08-06T15:25:44+0900,NVIDIA GB10, 95
2026-08-06T15:25:50+0900,NVIDIA GB10, 95
2026-08-06T15:25:55+0900,NVIDIA GB10, 95
2026-08-06T15:26:00+0900,NVIDIA GB10, 95
2026-08-06T15:26:05+0900,NVIDIA GB10, 95
2026-08-06T15:26:10+0900,NVIDIA GB10, 95
2026-08-06T15:26:15+0900,NVIDIA GB10, 95
2026-08-06T15:26:20+0900,NVIDIA GB10, 95
2026-08-06T15:26:25+0900,NVIDIA GB10, 94
2026-08-06T15:26:30+0900,NVIDIA GB10, 95
2026-08-06T15:26:35+0900,NVIDIA GB10, 95
2026-08-06T15:26:40+0900,NVIDIA GB10, 95
2026-08-06T15:26:45+0900,NVIDIA GB10, 95
2026-08-06T15:26:50+0900,NVIDIA GB10, 95
2026-08-06T15:26:55+0900,NVIDIA GB10, 95
2026-08-06T15:27:00+0900,NVIDIA GB10, 95
2026-08-06T15:27:05+0900,NVIDIA GB10, 95
2026-08-06T15:27:11+0900,NVIDIA GB10, 95
2026-08-06T15:27:16+0900,NVIDIA GB10, 95
2026-08-06T15:27:21+0900,NVIDIA GB10, 95
2026-08-06T15:27:26+0900,NVIDIA GB10, 95
2026-08-06T15:27:31+0900,NVIDIA GB10, 95
2026-08-06T15:27:36+0900,NVIDIA GB10, 95
2026-08-06T15:27:41+0900,NVIDIA GB10, 95
2026-08-06T15:27:46+0900,NVIDIA GB10, 95
2026-08-06T15:27:51+0900,NVIDIA GB10, 95
2026-08-06T15:27:56+0900,NVIDIA GB10, 95
2026-08-06T15:28:01+0900,NVIDIA GB10, 95
2026-08-06T15:28:06+0900,NVIDIA GB10, 95
2026-08-06T15:28:11+0900,NVIDIA GB10, 95
2026-08-06T15:28:16+0900,NVIDIA GB10, 95
2026-08-06T15:28:21+0900,NVIDIA GB10, 95
2026-08-06T15:28:27+0900,NVIDIA GB10, 95
2026-08-06T15:28:32+0900,NVIDIA GB10, 95
2026-08-06T15:28:37+0900,NVIDIA GB10, 95
2026-08-06T15:28:42+0900,NVIDIA GB10, 95
2026-08-06T15:28:47+0900,NVIDIA GB10, 95
2026-08-06T15:28:52+0900,NVIDIA GB10, 95
2026-08-06T15:28:57+0900,NVIDIA GB10, 95
2026-08-06T15:29:02+0900,NVIDIA GB10, 95
2026-08-06T15:29:07+0900,NVIDIA GB10, 95
2026-08-06T15:29:12+0900,NVIDIA GB10, 95
2026-08-06T15:29:17+0900,NVIDIA GB10, 95
2026-08-06T15:29:22+0900,NVIDIA GB10, 95
2026-08-06T15:29:27+0900,NVIDIA GB10, 95
2026-08-06T15:29:32+0900,NVIDIA GB10, 95
2026-08-06T15:29:37+0900,NVIDIA GB10, 95
2026-08-06T15:29:43+0900,NVIDIA GB10, 95
2026-08-06T15:29:48+0900,NVIDIA GB10, 95
2026-08-06T15:29:53+0900,NVIDIA GB10, 95
2026-08-06T15:29:58+0900,NVIDIA GB10, 95
2026-08-06T15:30:03+0900,NVIDIA GB10, 95
2026-08-06T15:30:08+0900,NVIDIA GB10, 95
2026-08-06T15:30:13+0900,NVIDIA GB10, 95
2026-08-06T15:30:18+0900,NVIDIA GB10, 95
2026-08-06T15:30:23+0900,NVIDIA GB10, 95
2026-08-06T15:30:28+0900,NVIDIA GB10, 95
2026-08-06T15:30:33+0900,NVIDIA GB10, 95
2026-08-06T15:30:38+0900,NVIDIA GB10, 96
2026-08-06T15:30:43+0900,NVIDIA GB10, 95
2026-08-06T15:30:48+0900,NVIDIA GB10, 94
2026-08-06T15:30:53+0900,NVIDIA GB10, 94
2026-08-06T15:30:58+0900,NVIDIA GB10, 94
2026-08-06T15:31:03+0900,NVIDIA GB10, 94
2026-08-06T15:31:09+0900,NVIDIA GB10, 94
2026-08-06T15:31:14+0900,NVIDIA GB10, 94
2026-08-06T15:31:19+0900,NVIDIA GB10, 94
2026-08-06T15:31:24+0900,NVIDIA GB10, 94
2026-08-06T15:31:29+0900,NVIDIA GB10, 94
2026-08-06T15:31:34+0900,NVIDIA GB10, 94
2026-08-06T15:31:39+0900,NVIDIA GB10, 94
2026-08-06T15:31:44+0900,NVIDIA GB10, 94
2026-08-06T15:31:49+0900,NVIDIA GB10, 94
2026-08-06T15:31:54+0900,NVIDIA GB10, 94
2026-08-06T15:31:59+0900,NVIDIA GB10, 94
2026-08-06T15:32:04+0900,NVIDIA GB10, 94
2026-08-06T15:32:09+0900,NVIDIA GB10, 94
2026-08-06T15:32:14+0900,NVIDIA GB10, 94
2026-08-06T15:32:19+0900,NVIDIA GB10, 94
2026-08-06T15:32:24+0900,NVIDIA GB10, 94
2026-08-06T15:32:30+0900,NVIDIA GB10, 95
2026-08-06T15:32:35+0900,NVIDIA GB10, 94
2026-08-06T15:32:40+0900,NVIDIA GB10, 94
2026-08-06T15:32:45+0900,NVIDIA GB10, 94
2026-08-06T15:32:50+0900,NVIDIA GB10, 94
2026-08-06T15:32:55+0900,NVIDIA GB10, 94
2026-08-06T15:33:00+0900,NVIDIA GB10, 94
2026-08-06T15:33:05+0900,NVIDIA GB10, 94
2026-08-06T15:33:10+0900,NVIDIA GB10, 94
2026-08-06T15:33:15+0900,NVIDIA GB10, 94
2026-08-06T15:33:20+0900,NVIDIA GB10, 94
2026-08-06T15:33:25+0900,NVIDIA GB10, 94
2026-08-06T15:33:30+0900,NVIDIA GB10, 94
2026-08-06T15:33:35+0900,NVIDIA GB10, 94
2026-08-06T15:33:40+0900,NVIDIA GB10, 94
2026-08-06T15:33:45+0900,NVIDIA GB10, 94
2026-08-06T15:33:50+0900,NVIDIA GB10, 94
2026-08-06T15:33:56+0900,NVIDIA GB10, 94
2026-08-06T15:34:01+0900,NVIDIA GB10, 94
2026-08-06T15:34:06+0900,NVIDIA GB10, 94
2026-08-06T15:34:11+0900,NVIDIA GB10, 94
2026-08-06T15:34:16+0900,NVIDIA GB10, 95
2026-08-06T15:34:21+0900,NVIDIA GB10, 95
2026-08-06T15:34:26+0900,NVIDIA GB10, 95
2026-08-06T15:34:31+0900,NVIDIA GB10, 95
2026-08-06T15:34:36+0900,NVIDIA GB10, 95
2026-08-06T15:34:41+0900,NVIDIA GB10, 95
2026-08-06T15:34:46+0900,NVIDIA GB10, 95
2026-08-06T15:34:51+0900,NVIDIA GB10, 96
2026-08-06T15:34:56+0900,NVIDIA GB10, 95
2026-08-06T15:35:01+0900,NVIDIA GB10, 95
2026-08-06T15:35:06+0900,NVIDIA GB10, 95
2026-08-06T15:35:11+0900,NVIDIA GB10, 96
2026-08-06T15:35:16+0900,NVIDIA GB10, 94
2026-08-06T15:35:21+0900,NVIDIA GB10, 94
2026-08-06T15:35:26+0900,NVIDIA GB10, 94
2026-08-06T15:35:32+0900,NVIDIA GB10, 94
2026-08-06T15:35:37+0900,NVIDIA GB10, 0
