similarity,id_a,category_a,id_b,category_b,same_category
0.930574,"좌초_어선_서온호_좌초사건","좌초","좌초_어선_창원호_좌초사건","좌초",1
0.930458,"충돌_어선_대복호.어선_아진호_충돌사건","충돌","충돌_어선_부영호.어선_복지호_충돌사건","충돌",1
0.927961,"좌초_어선_제156대화호_촤조사건","좌초","좌초_어선_제66함성호_좌초사건","좌초",1
0.927749,"좌초_낚시어선_한바다호_좌초사건","좌초","좌초_어선_서온호_좌초사건","좌초",1
0.927426,"충돌_어선_제205창남호,_예인선_창성6호의_피예인부선_사하5_충돌사건","충돌","충돌_어선_제21남경호-어선_제3003덕일호_충돌사건","충돌",1
0.927360,"인명사상_어선_만복호_선원부상사건","인명사상","인명사상_어선_제7환경호_선원부상사건","인명사상",1
0.926344,"좌초_낚시어선_오션마스터호_좌초사건","좌초","좌초_낚시어선_진스타호_좌초사건","좌초",1
0.925830,"좌초_어선_창원호_좌초사건","좌초","좌초_어선_평은77호_좌초사건","좌초",1
0.924160,"인명사상_어선_제205연흥호_선원사망사건","인명사상","인명사상_어선_제793금정호_선원실종사건","인명사상",1
0.923490,"인명사상_어선_제306민금호_선원사망사건","인명사상","인명사상_어선_제311길령호_선원사망사건","인명사상",1
0.922155,"충돌_어선_삼양호.낚시어선_대진호_충돌사건","충돌","충돌_어선_청일호.어선_동인1호_충돌사건","충돌",1
0.921809,"충돌_어선_수덕호&어선_영광호_충돌사건","충돌","충돌_어선_제103청해호&낚시어선_뉴피닉스호_충돌사건","충돌",1
0.921702,"충돌_낚시어선_현대호,_어선_풍차호_충돌사건","충돌","충돌_어선_은성호,_어선_이화호_충돌사건","충돌",1
0.921555,"좌초_낚시어선_구룡호_좌초사건","좌초","좌초_어선_방주호_좌초사건","좌초",1
0.921168,"좌초_어선_807현진호_좌초사건","좌초","좌초_어선_방주호_좌초사건","좌초",1
0.920945,"좌초_어선_서온호_좌초사건","좌초","좌초_어선_평은77호_좌초사건","좌초",1
0.920649,"좌초_어선_기흥호_좌초사건","좌초","좌초_예인선_202피닉스호_좌초사건","좌초",1
0.920097,"좌초_어선_2020안성호_좌초사건","좌초","충돌_어선_1만복호&어선_금산호_충돌사건","충돌",0
0.919804,"충돌_어선_212성지호&어선_용궁호_충돌사건","충돌","충돌_어선_제2017대청호&어선_경덕호_충돌사건","충돌",1
0.919406,"좌초_어선_기흥호_좌초사건","좌초","좌초_어선_서온호_좌초사건","좌초",1
0.918897,"화재_어선_201태창호_화재사건","화재","화재_어선_안진호_화재사건","화재",1
0.918880,"충돌_어선_대원호.어선_희주호_충돌사건","충돌","충돌_어선_삼운호.어선_제3일광호_충돌사건","충돌",1
0.918390,"충돌_도선선_포항파일럿2호.어선_일성호_충돌사건","충돌","충돌_어선_대복호.어선_아진호_충돌사건","충돌",1
0.918316,"인명사상_어선_제11태화호_선원사망사건","인명사상","인명사상_어선_제31금영호_선원부상사건","인명사상",1
0.917413,"좌초_어선_라온호_좌초사건","좌초","좌초_어선_제26남성호_좌초사건","좌초",1
0.917352,"충돌_어선_삼양호.낚시어선_대진호_충돌사건","충돌","충돌_어선_제211은진호.어선_제88부영호_충돌사건","충돌",1
0.916433,"충돌_어선_윤성호,_산적화물선_제이씨_루비_충돌사건","충돌","충돌_어선_제153혜승호_일반화물선_헹유_충돌사건","충돌",1
